0.057523, -0.361303, 0.979355, 149.660004, 46.348751, -25.506250, 225.305618, 225.305618, 200.656525, 0.000000
-0.146522, -0.464820, 1.152046, 156.205002, 14.498750, -45.491249, 225.305618, 225.305618, 198.975922, 0.000000
-0.441335, -0.438102, 0.766648, 176.198746, 11.506250, -52.167500, 225.305618, 225.305618, 207.659088, 0.000000
-0.768539, -0.117608, 0.383751, 149.152496, 7.997500, -39.261250, 225.305618, 225.305618, 211.020340, 0.000000
-0.787083, -0.225639, 0.179584, 126.166252, 9.021250, -26.004999, 225.305618, 225.305618, 185.250839, 0.000000
-0.856501, -0.236741, 0.206668, 61.923752, -2.555000, -20.510000, 225.305618, 225.305618, 205.698380, 0.000000
-0.911035, -0.310917, -0.002745, 75.092499, 14.288750, 11.007500, 225.305618, 225.305618, 194.214142, 0.000000
-0.912255, -0.194956, -0.319945, -11.121250, 15.793750, 39.348751, 225.305618, 225.305618, 196.454987, 0.000000
-0.794708, -0.764818, 0.028243, -33.871250, 152.101257, 159.626251, 225.305618, 225.305618, 205.138168, 0.000000
-0.879925, -0.190808, -0.041236, -43.959999, 103.468750, 4.252500, 225.305618, 225.305618, 224.185196, 0.000000
-0.539545, -0.504287, -0.434076, 63.743752, 56.096249, 103.311249, 225.305618, 225.305618, 185.530975, 0.000000
-0.616954, -1.088423, -0.020435, -24.893749, 76.930000, 59.193748, 225.305618, 225.305618, 210.460159, 0.000000
-0.552172, -0.465003, -0.509594, 46.191250, 97.028748, -18.059999, 225.305618, 225.305618, 188.612076, 0.000000
-0.507093, -0.650260, -0.823744, 53.908749, 47.722500, -34.623749, 225.305618, 225.305618, 202.617249, 0.000000
-0.623237, -0.510326, -0.765489, 61.748749, 90.833748, -96.967499, 225.305618, 225.305618, 205.698380, 0.000000
-0.455426, -0.220576, -0.869799, 1.198750, 73.841248, -58.869999, 225.305618, 225.305618, 191.693207, 0.000000
-0.563213, -0.349408, -0.617137, 5.092500, 44.371250, -42.516251, 225.305618, 225.305618, 193.373856, 0.000000
-0.462929, 0.023729, -0.801845, 26.215000, 32.619999, -66.745003, 225.305618, 225.305618, 203.177460, 0.000000
-0.314394, 0.218868, -0.768722, 38.403751, -20.002501, -91.367500, 225.305618, 225.305618, 204.577972, 0.000000
-0.339465, 0.032147, -0.903166, -12.696250, -87.071251, -9.476250, 225.305618, 225.305618, 205.418274, 0.000000
-0.398818, -0.476837, -0.744566, -65.336250, -241.009995, 27.684999, 225.305618, 225.305618, 209.339752, 0.000000
-0.582184, -0.802272, -0.279746, -136.666245, -277.681244, -18.147499, 225.305618, 225.305618, 192.813629, 0.000000
-0.525271, -0.577304, -0.010309, -135.309998, -222.136246, -28.533751, 225.305618, 225.305618, 203.457550, 0.000000
-0.529968, -0.325191, 0.377407, -215.398743, -137.716248, -66.447502, 225.305618, 225.305618, 213.821365, 0.000000
-0.337635, -0.531554, 1.183949, -139.842499, -66.727501, -37.196251, 225.305618, 225.305618, 199.816193, 0.000000
-0.269925, -0.497150, 0.790987, -113.618752, -90.816254, -108.106247, 225.305618, 225.305618, 202.337128, 0.000000
0.075884, 0.045140, 1.263493, -114.948753, -12.022500, -85.828751, 225.305618, 225.305618, 210.460159, 0.000000
0.294752, 0.231068, 1.127707, -54.232498, -12.136250, -57.400002, 225.305618, 225.305618, 190.572800, 0.000000
0.193065, -0.082289, 1.068964, 10.762500, 13.868750, -10.386250, 225.305618, 225.305618, 193.653946, 0.000000
0.142740, -0.052094, 0.184586, 38.955002, 41.230000, -13.317500, 225.305618, 225.305618, 215.221878, 0.000000
0.091866, -0.131516, 1.053348, 34.160000, -1.023750, -12.573750, 225.305618, 225.305618, 213.821365, 0.000000
0.033306, -0.031415, 1.035475, 20.684999, -19.512501, -16.266251, 225.305618, 225.305618, 195.894745, 0.000000
-0.002562, -0.191052, 1.038769, 32.191250, 18.602501, -18.847500, 225.305618, 225.305618, 191.693207, 0.000000
0.067588, 0.325557, 1.094767, -1.557500, -9.948750, -23.528749, 225.305618, 225.305618, 187.211563, 0.000000
-0.018849, -0.056669, 1.027972, 3.797500, 13.623750, 6.763750, 225.305618, 225.305618, 193.373856, 0.000000
-0.050142, -0.107543, 1.042002, 2.170000, 0.630000, 15.487500, 225.305618, 225.305618, 195.334564, 0.000000
-0.023485, -0.061000, 1.014247, 1.172500, 0.857500, -4.961250, 225.305618, 225.305618, 189.452408, 0.000000
0.010980, -0.117181, 1.048285, 1.338750, 1.671250, -4.830000, 225.305618, 225.305618, 205.978485, 0.000000
-0.026779, -0.068991, 1.020164, 1.251250, 0.936250, -5.136250, 225.305618, 225.305618, 187.211563, 0.000000
-0.029463, -0.062403, 1.023214, 1.373750, 0.726250, -4.891250, 225.305618, 225.305618, 202.897354, 0.000000
-0.027389, -0.069479, 1.023458, 1.408750, 0.673750, -4.707500, 225.305618, 225.305618, 204.577972, 0.000000
-0.028853, -0.076128, 1.022482, 1.338750, 0.945000, -4.961250, 225.305618, 225.305618, 193.093719, 0.000000
-0.028670, -0.071553, 1.016870, 1.295000, 0.717500, -5.075000, 225.305618, 225.305618, 194.774353, 0.000000
-0.024766, -0.068808, 1.020103, 1.365000, 0.875000, -5.057500, 225.305618, 225.305618, 185.250839, 0.000000
-0.025864, -0.061183, 1.019859, 1.347500, 0.813750, -5.031250, 225.305618, 225.305618, 194.214142, 0.000000
-0.027084, -0.070028, 1.019005, 1.417500, 0.752500, -4.891250, 225.305618, 225.305618, 203.737656, 0.000000
-0.029402, -0.074603, 1.024251, 1.295000, 0.743750, -5.110000, 225.305618, 225.305618, 193.653946, 0.000000
